Price,Distance,Bedroom,Bathroom,CarSpace,Landsize,BuildingArea,YearBuilt,Regionname,Date,Lattitude,Longtitude
1055000,2.4,2,1,0,132,68,1890,Northern Metropolitan,07/10/2017,-37.82105,145.0068
813500,15.5,4,2,2,536,185,1980,South-Eastern Metropolitan,07/10/2017,-37.93006,145.08143
1250000,14.3,3,2,1,613,149,1950,Southern Metropolitan,24/02/2018,-37.94388,145.04048
920000,6.6,3,2,1,309,149,1910,Western Metropolitan,16/07/2016,-37.807,144.898
2806000,8.5,4,3,2,669,255,1930,Southern Metropolitan,19/11/2016,-37.8871,145.0081
735000,6.4,3,2,2,112,168,2010,Western Metropolitan,27/06/2016,-37.8001,144.8797
1965000,7.4,4,2,1,300,185,1890,Southern Metropolitan,25/02/2017,-37.8638,145.0298
588000,21.8,3,1,2,558,101,1980,Northern Victoria,06/01/2018,-37.67786,145.14673
540000,13.5,2,2,1,161,101,2010,Western Metropolitan,18/06/2016,-37.7231,144.8802
668500,14,4,2,2,365,146,2012,Western Metropolitan,17/03/2018,-37.72971,144.82654
1250000,25.2,4,2,2,560,305,2005,South-Eastern Metropolitan,27/05/2017,-38.00512,145.14935
2825000,9.2,4,2,4,885,217,1910,Southern Metropolitan,17/09/2016,-37.8577,145.0421
775500,12,3,1,3,586,120,1960,Northern Metropolitan,19/08/2017,-37.69983,145.02202
790000,4.2,3,2,2,1181,136,2003,Northern Metropolitan,22/08/2016,-37.7982,144.9202
2750000,11.2,4,3,1,509,341,2005,Southern Metropolitan,07/05/2016,-37.9118,144.9984
1420000,12.4,3,1,2,721,130,1965,Eastern Metropolitan,29/07/2017,-37.79244,145.12021
540000,3.3,1,1,1,480,53,1930,Southern Metropolitan,22/05/2016,-37.8356,144.9767
1102000,7.9,3,1,1,597,115,1950,Eastern Metropolitan,22/05/2016,-37.7645,145.0314
780000,8.5,3,3,2,797,154,2013,Northern Metropolitan,21/10/2017,-37.73009,144.93068
495000,20.6,3,2,2,740,121,1980,Northern Metropolitan,17/02/2018,-37.60671,144.94137
551000,10.5,3,1,2,613,105,1974,Western Metropolitan,08/07/2017,-37.80046,144.82676
930000,8.8,3,1,2,679,143,1950,Northern Metropolitan,28/08/2016,-37.7392,145.0163
720000,15.5,4,2,2,660,177,1985,Western Metropolitan,09/09/2017,-37.72086,144.794
870000,4.2,3,1,1,211,95,1992,Northern Metropolitan,08/10/2016,-37.7891,144.926
800000,1.9,2,2,2,54,89,2006,Northern Metropolitan,06/08/2016,-37.8094,144.9479
680000,5.2,3,3,1,81,100,2016,Northern Metropolitan,04/06/2016,-37.7575,144.9647
1190000,15.4,4,2,2,851,216,1960,Eastern Metropolitan,14/10/2017,-37.83645,145.1603
726000,9.1,3,1,1,229,111,1996,Western Metropolitan,24/09/2016,-37.7606,144.8973
810000,16.1,3,1,2,720,114,1990,Northern Metropolitan,03/03/2018,-37.71139,145.09994
1250000,14.3,3,2,4,652,153,1975,Eastern Metropolitan,24/02/2018,-37.79769,145.15029
1200000,14.6,4,2,1,696,214,1955,Southern Metropolitan,08/10/2016,-37.9398,145.0554
1335000,11.2,3,2,2,606,133,1965,Southern Metropolitan,27/11/2016,-37.8831,145.0879
892000,29.8,3,1,0,1709,125,1980,Western Victoria,17/02/2018,-37.70531,144.57683
725000,12,3,2,2,289,120,2014,Northern Metropolitan,14/10/2017,-37.71222,145.02252
640000,14.8,3,2,2,316,170,2008,Western Metropolitan,29/07/2017,-37.76048,144.78847
1315000,5.3,2,1,1,302,100,1925,Northern Metropolitan,06/01/2018,-37.77396,145.0081
3778000,17.3,5,4,4,1254,465,1980,Southern Metropolitan,16/09/2017,-37.97775,145.02754
1828000,12.3,5,3,4,667,337,2017,Southern Metropolitan,14/10/2017,-37.90037,145.10281
2125000,9.7,3,2,2,699,252,1985,Southern Metropolitan,07/05/2016,-37.814,145.0966
970000,17.2,3,2,1,263,146,2016,Eastern Metropolitan,01/07/2017,-37.8179,145.20658
1050000,17.9,3,1,2,539,169,1970,Southern Metropolitan,22/07/2017,-37.97223,145.07895
1000000,15.5,4,2,2,702,174,1970,South-Eastern Metropolitan,07/10/2017,-37.91383,145.10332
1500000,10.7,3,2,2,315,228,2000,Southern Metropolitan,06/08/2016,-37.9199,145.0174
1490000,11.8,5,3,2,796,304,1975,Eastern Metropolitan,07/11/2016,-37.7697,145.0871
480000,31.7,3,1,2,900,100,1980,Western Victoria,01/07/2017,-37.68738,144.57415
900000,6.4,3,1,1,275,11,1936,Western Metropolitan,12/08/2017,-37.81167,144.88346
800000,22.2,3,2,4,801,150,1980,South-Eastern Metropolitan,15/07/2017,-37.98596,145.13187
365000,5,2,1,1,881,49,1993,Southern Metropolitan,01/07/2017,-37.86476,144.97826
1235000,5.5,3,1,1,534,127,1960,Northern Metropolitan,29/04/2017,-37.7677,145.0142
740000,25,3,2,2,739,128,1983,Eastern Metropolitan,17/03/2018,-37.86127,145.26246
185000,13.9,1,1,1,2347,43,1975,Western Metropolitan,22/08/2016,-37.7852,144.8272
410000,6.3,2,1,0,1097,63,1967,Southern Metropolitan,27/05/2017,-37.85549,145.0163
997000,12.3,3,2,2,534,113,1950,Southern Metropolitan,11/11/2017,-37.9011,145.112
695000,14,5,3,3,591,281,2008,Northern Metropolitan,28/10/2017,-37.66746,144.9395
3950000,4.6,4,2,3,1236,340,1890,Southern Metropolitan,16/04/2016,-37.8257,145.0321
540000,11.2,3,2,2,215,146,2003,Northern Metropolitan,11/02/2017,-37.7257,145.0243
927000,22.2,4,2,2,576,151,1975,South-Eastern Metropolitan,07/10/2017,-37.98564,145.12715
967000,8.2,3,1,2,347,113,1925,Western Metropolitan,10/12/2016,-37.8067,144.8761
816000,8.4,2,2,1,8140,86.5,2015,Southern Metropolitan,01/07/2017,-37.82091,145.06011
900000,11,3,2,2,153,110,1990,Southern Metropolitan,19/11/2016,-37.8655,145.0808
1400000,6.2,3,1,1,388,157,1930,Western Metropolitan,04/11/2017,-37.7658,144.9167
493000,36.9,3,1,1,657,91,1975,Eastern Victoria,26/08/2017,-38.12023,145.15188
1405000,7.5,3,2,2,185,185,1985,Southern Metropolitan,20/05/2017,-37.8255,145.0481
780000,12.1,3,1,2,562,160,1985,Northern Metropolitan,21/10/2017,-37.69252,145.05331
722000,6.4,3,2,2,147,125,2015,Western Metropolitan,03/09/2017,-37.78538,144.87959
1010000,4.3,3,2,1,150,125,1990,Western Metropolitan,24/06/2017,-37.77639,144.91666
655000,13.9,2,1,1,154,80,2000,Southern Metropolitan,18/06/2016,-37.9079,145.0685
1405000,14.5,4,2,5,975,231,1980,Northern Metropolitan,21/10/2017,-37.70214,145.08703
2000000,9.7,4,3,4,958,255,2015,Southern Metropolitan,19/08/2017,-37.78662,145.07683
757500,6.4,2,1,0,258,108,1900,Western Metropolitan,22/08/2016,-37.7959,144.8901
890000,8,2,1,1,649,108,1950,Western Metropolitan,16/04/2016,-37.7445,144.9133
890000,22.2,3,1,2,724,116,1980,Eastern Metropolitan,26/08/2017,-37.88953,145.22056
1495000,4.5,3,1,1,259,130,1920,Northern Metropolitan,04/03/2017,-37.7762,144.9755
850000,5.1,4,1,2,388,102,1920,Western Metropolitan,17/03/2018,-37.79419,144.89618
540000,10.6,2,1,2,153,97,1972,Eastern Metropolitan,12/11/2016,-37.7538,145.0695
4200000,4.6,4,2,2,787,275,1930,Southern Metropolitan,12/08/2017,-37.85768,145.00254
715000,7.2,2,1,1,795,80,2005,Southern Metropolitan,29/07/2017,-37.88351,144.99202
950000,18,6,3,3,2000,290,1995,Western Metropolitan,24/02/2018,-37.69332,144.7305
510000,5.8,2,1,1,1658,68,1970,Northern Metropolitan,18/03/2017,-37.7781,145.0157
1351000,14,5,3,2,707,175,1955,Southern Metropolitan,13/05/2017,-37.9098,145.097
1020000,13.8,4,2,2,652,145,1965,Eastern Metropolitan,27/11/2016,-37.7557,145.0957
1130000,10.4,4,2,2,650,163,1975,Western Metropolitan,22/07/2017,-37.73435,144.8768
4240000,7.4,5,3,3,580,320,1890,Southern Metropolitan,19/11/2016,-37.8653,145.0304
1800000,5.6,4,2,1,336,139,1910,Southern Metropolitan,28/08/2016,-37.8074,145.0318
1160000,17.2,4,2,3,654,270,1985,Eastern Metropolitan,09/12/2017,-37.84351,145.19246
1260000,1.9,2,3,2,506,195,2000,Northern Metropolitan,04/06/2016,-37.805,144.9448
2000000,13.8,4,3,2,360,275,2010,Southern Metropolitan,23/09/2017,-37.937,145.01169
1370000,3.4,3,2,1,176,135,1890,Northern Metropolitan,13/08/2016,-37.7921,144.9898
932000,6.4,2,1,1,451,130,1910,Western Metropolitan,13/08/2016,-37.8023,144.8915
1270000,11.7,4,2,2,399,212,2005,Southern Metropolitan,18/06/2016,-37.8597,145.1084
861000,12,3,2,3,488,135,1950,Northern Metropolitan,03/09/2017,-37.72747,145.00035
1151000,4.3,4,2,2,290,178,2012,Western Metropolitan,26/08/2017,-37.77708,144.90914
1335000,14.2,4,1,3,731,145,1970,Eastern Metropolitan,16/09/2017,-37.86118,145.11506
745000,25.9,5,2,2,564,251,2010,Northern Metropolitan,24/02/2018,-37.61247,145.08782
1899000,6.3,3,2,2,263,93,1930,Southern Metropolitan,17/03/2018,-37.85137,145.0158
616000,20.6,4,2,2,538,179,2010,Northern Metropolitan,18/11/2017,-37.576,144.912
5525000,6.3,5,3,4,1491,516,1935,Southern Metropolitan,17/09/2016,-37.8602,145.013
1775000,2.6,4,1,0,434,144,1900,Northern Metropolitan,27/11/2016,-37.8185,145.0061
2100000,7.5,4,2,3,920,256,1990,Western Metropolitan,03/09/2017,-37.7554,144.92351
1295000,6.8,3,2,0,313,155,1915,Western Metropolitan,03/03/2018,-37.86217,144.89765
1165000,2.5,3,2,0,92,114,1888,Northern Metropolitan,29/04/2017,-37.797,144.9957
1815000,11.7,1,1,1,698,196,1960,Southern Metropolitan,20/05/2017,-37.8518,145.1278
916500,23.2,4,2,0,725,148,1970,Eastern Metropolitan,21/10/2017,-37.85041,145.26265
720000,13.8,2,1,2,292,125,2013,Western Metropolitan,04/02/2016,-37.8687,144.8197
1194000,9.7,3,1,2,650,143,1930,Western Metropolitan,11/02/2017,-37.7436,144.9308
860000,7.8,3,1,1,283,109,1915,Northern Metropolitan,04/06/2016,-37.7416,144.9582
565000,20.6,4,2,2,482,207,2012,Northern Metropolitan,12/08/2017,-37.57416,144.91269
1500000,18,5,4,2,842,368,1950,Eastern Metropolitan,25/11/2017,-37.7084,145.1563
835000,13.9,3,1,1,250,105,1980,Southern Metropolitan,18/06/2016,-37.9087,145.0537
1450000,13.9,3,1,1,638,115,1970,Eastern Metropolitan,03/12/2016,-37.7912,145.1248
530000,20.6,4,2,2,645,140,1980,Northern Metropolitan,07/10/2017,-37.58961,144.92845
590000,15.5,4,2,2,757,152,1980,Western Metropolitan,15/07/2017,-37.72483,144.8143
1113000,8,3,1,2,533,127,1950,Western Metropolitan,28/08/2016,-37.7509,144.8922
370000,9.4,2,1,1,100,90,2013,Eastern Metropolitan,07/05/2016,-37.7383,145.036
1330000,2.6,3,1,1,154,95,1900,Northern Metropolitan,22/04/2017,-37.8264,145.0123
305000,6.4,2,1,1,47,35,2013,Western Metropolitan,04/03/2017,-37.8014,144.8959
1130000,13.8,4,2,2,270,183,2012,Southern Metropolitan,26/08/2017,-37.90866,145.07533
1200000,3.5,2,2,1,122,126,2002,Southern Metropolitan,09/12/2017,-37.83705,144.94515
615000,2.4,2,2,1,14196,86,2005,Northern Metropolitan,27/05/2017,-37.81894,145.01314
780000,26,3,2,1,862,162,1986,Eastern Metropolitan,19/08/2017,-37.80212,145.33017
1815000,11.8,5,1,0,711,207,1950,Eastern Metropolitan,19/11/2016,-37.8195,145.1134
2270000,9.7,4,2,2,654,334,2010,Southern Metropolitan,19/08/2017,-37.78458,145.07912
2425000,5.6,5,2,2,534,237,1890,Southern Metropolitan,25/02/2017,-37.8044,145.0386
1350000,3.6,2,1,1,184,79,1900,Northern Metropolitan,01/07/2017,-37.78493,144.98879
592000,31.7,4,2,2,609,169,2000,Western Metropolitan,17/03/2018,-37.58752,144.69896
1450000,5.1,4,2,1,593,238,1910,Western Metropolitan,14/10/2017,-37.79363,144.89427
871000,7,3,2,2,428,100,1965,Western Metropolitan,03/12/2016,-37.8167,144.8965
920000,13.9,3,2,1,388,123,2007,Southern Metropolitan,18/06/2016,-37.9329,145.053
1590000,11.7,3,2,4,862,179.3,1950,Southern Metropolitan,20/05/2017,-37.8603,145.0979
1125000,5.2,3,1,1,278,91,1910,Northern Metropolitan,08/10/2016,-37.7701,144.9633
780000,11.2,4,1,3,697,133,1960,Northern Metropolitan,17/06/2017,-37.70159,144.93948
620000,11.4,3,1,0,454,134,1940,Eastern Metropolitan,10/12/2016,-37.7449,145.072
905000,13.4,3,2,2,887,150,1990,Eastern Metropolitan,26/08/2017,-37.8429,145.14895
1667000,11.4,4,2,2,615,193,1920,Southern Metropolitan,20/05/2017,-37.8928,145.0531
1075000,3.4,2,1,1,174,85,1890,Northern Metropolitan,08/10/2016,-37.7928,144.9987
495000,10.8,3,2,1,327,124,2006,Western Metropolitan,04/06/2016,-37.7851,144.8517
1315000,5.9,2,1,2,554,116,1930,Northern Metropolitan,24/09/2016,-37.7715,144.9426
1575000,10.2,3,1,2,787,115,1955,Southern Metropolitan,19/08/2017,-37.86394,145.09702
715000,27,2,2,1,722,90,1960,South-Eastern Metropolitan,07/10/2017,-38.03842,145.11613
637000,16.1,2,1,1,318,104,1980,Eastern Metropolitan,03/06/2017,-37.70688,145.11791
2920000,2.3,4,3,4,310,276,1880,Northern Metropolitan,03/09/2016,-37.7958,144.944
1535000,8,4,1,2,638,227,1900,Western Metropolitan,19/11/2016,-37.7523,144.9052
1295000,11.7,3,3,2,326,271,2012,Western Metropolitan,19/08/2017,-37.74009,144.87787
780000,12.6,3,1,0,486,115,1943,Western Metropolitan,04/03/2017,-37.7886,144.8438
550000,8.9,2,1,1,806,78,1960,Southern Metropolitan,04/03/2017,-37.8852,145.024
757000,6.4,3,2,2,102,102,2011,Western Metropolitan,28/08/2016,-37.7987,144.8807
820000,25,4,2,4,719,200,1975,Eastern Metropolitan,08/07/2017,-37.86434,145.25739
1725000,9.2,4,3,2,627,213,1970,Southern Metropolitan,29/04/2017,-37.7827,145.0945
1000000,12.4,3,1,2,1069,120,1960,Northern Metropolitan,20/05/2017,-37.6931,144.9596
520000,17.4,3,1,2,798,128,1985,Northern Metropolitan,15/07/2017,-37.65384,144.92272
1280000,13.8,4,2,2,681,158,1970,Eastern Metropolitan,12/11/2016,-37.7646,145.1167
720000,9.5,3,2,1,231,145,2012,Eastern Metropolitan,25/02/2017,-37.7527,145.0392
517500,5,1,1,0,980,74,1920,Southern Metropolitan,01/07/2017,-37.85954,144.98869
1280000,7.7,3,2,2,186,158,2014,Southern Metropolitan,29/07/2017,-37.84143,145.08705
940000,4.3,3,2,2,366,183.84,2012,Western Metropolitan,12/08/2017,-37.7816,144.88999
1075000,12.2,2,1,2,695,114,1950,Southern Metropolitan,04/06/2016,-37.8694,145.0944
1500000,4.5,3,1,3,446,125,1940,Northern Metropolitan,22/04/2017,-37.7682,144.9835
1250000,5.2,4,2,2,600,180,2004,Northern Metropolitan,09/09/2017,-37.75465,144.94144
3250000,3,3,2,1,286,233,1900,Southern Metropolitan,24/02/2018,-37.85205,144.96481
755000,12,3,1,1,482,109,1965,Northern Metropolitan,09/09/2017,-37.7197,144.99295
1020000,5.5,2,1,2,347,115,1935,Northern Metropolitan,10/09/2016,-37.763,144.9886
2800000,10.5,4,3,2,498,226,1900,Southern Metropolitan,15/07/2017,-37.90396,144.99126
1837000,11.2,4,2,1,769,196,1920,Southern Metropolitan,06/08/2016,-37.8799,145.0552
694000,14,4,2,2,612,131,1960,Western Metropolitan,17/02/2018,-37.73118,144.8027
2730000,11.2,5,3,2,895,423,1938,Southern Metropolitan,14/05/2016,-37.9204,145.0028
469000,31.7,3,1,3,649,140,1980,Western Metropolitan,03/03/2018,-37.58254,144.71017
1550000,16,4,2,2,613,187,1960,Southern Metropolitan,09/09/2017,-37.94957,145.0246
620000,11.1,5,2,2,276,100,2010,Western Metropolitan,22/08/2016,-37.8262,144.8443
1650000,7.5,3,1,1,354,115,1900,Southern Metropolitan,27/11/2016,-37.8225,145.0551
2200000,2.4,3,2,1,155,171,1887,Northern Metropolitan,09/12/2017,-37.82394,145.00044
1350000,15.5,3,2,2,809,188,1975,Eastern Metropolitan,03/06/2017,-37.75289,145.12826
660000,14,4,2,4,582,185,1984,Western Metropolitan,09/12/2017,-37.73517,144.78804
861500,11.2,2,1,1,419,100,1940,Northern Metropolitan,13/05/2017,-37.721,145.016
1980000,7.5,2,1,6,856,105,1950,Western Metropolitan,27/05/2017,-37.74022,144.89557
1114000,12.3,2,1,1,703,90,1960,Southern Metropolitan,03/06/2017,-37.90241,145.12378
1160000,13.8,3,1,3,560,200,1960,Southern Metropolitan,14/10/2017,-37.93016,145.0726
2105000,3.8,4,2,3,611,181,1940,Southern Metropolitan,03/12/2016,-37.8349,144.9266
3900000,11.8,4,2,6,2187,327,1903,Eastern Metropolitan,25/02/2017,-37.8186,145.1134
1340000,5.2,3,1,1,316,132,1910,Northern Metropolitan,27/11/2016,-37.7741,144.9703
940000,8.9,3,2,2,541,540,1960,Eastern Metropolitan,17/06/2017,-37.73136,145.09562
1100000,8,3,2,1,789,257,1890,Western Metropolitan,04/06/2016,-37.7558,144.9073
1390000,13.9,4,2,2,590,118,1960,Southern Metropolitan,07/05/2016,-37.9256,145.0757
1700000,5.9,3,2,0,312,141,1920,Southern Metropolitan,27/05/2017,-37.86162,145.03065
2700000,11.2,4,2,2,732,333,1925,Southern Metropolitan,19/11/2016,-37.8987,144.9953
1790000,16.7,4,2,2,742,164,1970,Eastern Metropolitan,09/09/2017,-37.87738,145.18083
1105000,8.7,3,1,4,762,142,1950,Western Metropolitan,07/05/2016,-37.7707,144.8924
751000,12.4,3,2,1,170,139,2010,Eastern Metropolitan,16/09/2017,-37.78267,145.14278
800000,14,4,2,2,526,186,1990,Western Metropolitan,03/03/2018,-37.73152,144.82612
735000,8.8,3,1,2,369,94,1950,Northern Metropolitan,08/10/2016,-37.7359,144.985
1260000,7.8,3,2,0,407,230,1930,Northern Metropolitan,19/11/2016,-37.7471,144.9579
1440000,5.9,3,1,1,487,131,1900,Western Metropolitan,11/02/2017,-37.7725,144.9146
5150000,10.5,5,3,4,662,513,2005,Southern Metropolitan,18/11/2017,-37.9059,144.992
1250000,14.7,5,2,2,704,202,1980,Eastern Metropolitan,11/11/2017,-37.8833,145.2247
400000,8.7,2,1,2,54,85,2000,Western Metropolitan,24/09/2016,-37.774,144.8797
1170000,6.9,3,1,1,443,102,1930,Western Metropolitan,08/10/2016,-37.7585,144.928
575000,14.8,4,2,2,368,165,2007,Western Metropolitan,11/11/2017,-37.7366,144.7492
668000,17.9,3,2,2,620,140,1980,Northern Metropolitan,07/10/2017,-37.6703,145.06791
685500,16.3,3,2,1,555,150,1960,Northern Metropolitan,14/10/2017,-37.66281,145.01185
2400000,7.3,4,2,2,808,280,1939,Southern Metropolitan,17/03/2018,-37.78783,145.06274
870000,14.8,4,2,2,463,307,2012,Western Metropolitan,12/08/2017,-37.73531,144.74335
525000,11.2,3,1,1,194,133,2011,Northern Metropolitan,01/07/2017,-37.70168,144.94862
820000,8.4,4,2,2,753,204,2006,Western Metropolitan,27/06/2016,-37.8413,144.8741
516500,31.7,3,2,2,608,162,2005,Western Metropolitan,06/01/2018,-37.58796,144.70044
515000,13.1,2,1,2,177,84,2013,Northern Metropolitan,03/09/2017,-37.70982,144.96397
710000,31.7,5,2,2,1670,280,2000,Western Victoria,26/08/2017,-37.67813,144.59292
900000,7.8,2,1,1,150,88,1970,Southern Metropolitan,17/09/2016,-37.8438,145.066
660000,13,3,1,2,657,116,1950,Northern Metropolitan,28/08/2016,-37.7019,144.9225
1776000,17.3,6,4,2,695,241,1980,Southern Metropolitan,11/11/2017,-37.9785,145.0518
910000,9.7,5,2,2,533,204,1965,Western Metropolitan,08/04/2017,-37.7189,144.9044
430000,44.2,3,2,2,683,146,1990,Northern Victoria,20/01/2018,-37.41953,144.98206
681000,19.6,4,3,2,350,210,2008,Northern Metropolitan,24/02/2018,-37.63014,145.02428
1000000,16.7,3,2,2,365,124,1996,Eastern Metropolitan,22/07/2017,-37.88599,145.17031
643700,8.4,1,1,0,129,45,1900,Western Metropolitan,28/08/2016,-37.8491,144.8903
1200000,14.2,3,1,4,807,117,1196,Eastern Metropolitan,24/06/2017,-37.86788,145.12121
595000,11.2,2,2,1,201,111,2005,Northern Metropolitan,08/07/2017,-37.71147,144.93927
1190000,4,2,1,0,160,89,1900,Northern Metropolitan,10/02/2018,-37.77739,144.97361
1225000,6.4,4,2,1,319,130,1915,Western Metropolitan,03/12/2016,-37.7943,144.8875
1210000,7.5,3,2,2,207,181,2000,Western Metropolitan,17/03/2018,-37.75451,144.92179
870000,4.3,3,2,3,388,92,1950,Western Metropolitan,09/09/2017,-37.7822,144.92042
1680000,10.3,3,1,2,605,181,1920,Southern Metropolitan,12/08/2017,-37.93063,145.01314
1200000,6.3,3,2,1,219,151,1900,Western Metropolitan,14/10/2017,-37.81547,144.89475
678500,14.5,3,1,2,539,104,1975,Western Metropolitan,09/09/2017,-37.71296,144.82223
680000,14.7,4,2,2,634,202,2003,Western Metropolitan,24/02/2018,-37.8917,144.66725
1360000,7.2,3,2,2,797,175,1997,Southern Metropolitan,27/05/2017,-37.8867,144.99141
3300000,5.4,4,3,2,741,281,1920,Southern Metropolitan,26/08/2017,-37.81031,145.01955
560000,18,3,2,2,543,153,1995,Western Metropolitan,15/07/2017,-37.7143,144.77096
1480000,10.7,3,2,2,697,143,1925,Southern Metropolitan,07/11/2016,-37.9269,145.0274
760000,24.7,4,2,2,571,192,2014,South-Eastern Metropolitan,11/11/2017,-37.9984,145.1962
475000,31.7,3,1,4,754,131,1985,Western Metropolitan,29/07/2017,-37.58442,144.75565
920000,8.8,2,2,2,516,97,1935,Northern Metropolitan,16/04/2016,-37.7497,145.011
3100000,13.8,4,2,2,804,225,1915,Southern Metropolitan,09/12/2017,-37.93326,144.99995
3080000,5.9,4,2,3,620,339,1930,Southern Metropolitan,26/08/2017,-37.84391,145.03376
2900000,9,5,2,2,795,297,1910,Southern Metropolitan,07/05/2016,-37.8181,145.0668
485000,18,3,2,1,453,153,1997,Western Metropolitan,03/06/2017,-37.68811,144.74999
2000000,9.2,5,3,1,696,248,1920,Southern Metropolitan,14/05/2016,-37.8563,145.0709
1190000,3.3,2,1,0,111,70,1915,Southern Metropolitan,29/04/2017,-37.8445,144.9489
825000,4.2,2,1,1,211,88,1915,Northern Metropolitan,14/05/2016,-37.7925,144.9264
1640000,9,3,3,2,352,207,1997,Southern Metropolitan,15/10/2016,-37.827,145.0737
362500,11.2,1,1,1,124,75,1980,Northern Metropolitan,27/05/2017,-37.70917,144.92291
910000,9.2,2,1,1,157,97,1970,Southern Metropolitan,29/04/2017,-37.8499,145.0814
1000000,13,4,2,8,977,304,1935,Northern Metropolitan,27/11/2016,-37.7063,144.9273
920000,11.4,3,2,1,283,250,2005,Southern Metropolitan,17/09/2016,-37.8974,145.0622
1237500,6.2,3,1,3,505,134,1930,Western Metropolitan,24/02/2018,-37.84589,144.8768
822000,12.2,2,1,1,78,59,1970,Southern Metropolitan,08/04/2017,-37.8677,145.0981
1352500,11.2,2,2,1,280,110,1993,Southern Metropolitan,28/08/2016,-37.91,144.989
1100000,5.9,4,2,5,559,195,1920,Western Metropolitan,15/10/2016,-37.7791,144.9136
1450000,10.1,3,2,2,621,167,1940,Southern Metropolitan,27/05/2017,-37.90262,145.05709
493000,47.3,3,2,2,648,166,2004,Eastern Victoria,14/10/2017,-38.08547,145.47262
1620000,8.4,4,3,1,425,233,2015,Western Metropolitan,14/05/2016,-37.8456,144.8741
1740000,3.3,3,2,2,147,134,1890,Southern Metropolitan,28/08/2016,-37.8448,144.9453
347500,29.8,4,2,1,587,149,1990,Western Victoria,27/05/2017,-37.69392,144.57468
1715000,6.3,3,3,1,1889,141,1920,Southern Metropolitan,16/09/2017,-37.86109,145.01994
1315000,5.2,2,1,1,234,106,1910,Northern Metropolitan,03/06/2017,-37.77539,144.95576
452000,13.9,2,1,1,67,68,1975,Eastern Metropolitan,23/04/2016,-37.7887,145.1436
309000,21.5,1,1,1,57,42,1978,South-Eastern Metropolitan,22/07/2017,-38.00331,145.09425
2450000,7.5,3,3,2,523,316,1955,Southern Metropolitan,22/05/2016,-37.8319,145.0503
520000,23.2,2,1,1,158,69,1975,Eastern Metropolitan,08/07/2017,-37.845,145.25624
286000,10.1,1,1,1,314,45,1960,Southern Metropolitan,08/07/2017,-37.90321,145.0555
790000,8.7,2,1,1,919,82,2010,Southern Metropolitan,26/08/2017,-37.8981,145.03551
1800000,5.6,5,2,2,586,187,1940,Southern Metropolitan,17/09/2016,-37.7933,145.0343
1615000,13.8,3,2,2,340,183,2000,Southern Metropolitan,24/02/2018,-37.9445,145.01609
1350000,8.4,5,3,4,525,266.76,2014,Northern Metropolitan,24/06/2017,-37.75017,145.01204
455000,1.2,1,1,0,760,70,2007,Southern Metropolitan,11/02/2017,-37.8228,144.9661
1152500,13.9,3,2,2,648,129,1980,Eastern Metropolitan,19/11/2016,-37.7798,145.1368
900000,13.5,4,2,3,628,146,1975,Western Metropolitan,27/11/2016,-37.7256,144.8739
1050000,14.7,3,2,2,687,124,1985,Eastern Metropolitan,11/11/2017,-37.8674,145.2241
680000,19.6,4,2,2,656,166,1980,Northern Metropolitan,17/06/2017,-37.63878,145.05577
420000,1.6,1,1,1,782,42,1975,Northern Metropolitan,25/02/2017,-37.8055,144.9809
2500000,5.2,5,2,2,555,266,1890,Northern Metropolitan,19/11/2016,-37.7767,144.9645
1090000,12.1,3,2,2,553,138,1960,Southern Metropolitan,27/11/2016,-37.9031,145.0668
482500,14.7,4,2,0,533,170,1980,Western Metropolitan,29/07/2017,-37.89337,144.64003
1250000,6.9,3,2,1,283,222,2002,Western Metropolitan,23/04/2016,-37.7638,144.9175
488000,9.9,3,1,2,219,84,2001,Northern Metropolitan,14/05/2016,-37.7283,144.9331
880000,11.8,3,2,2,514,190,1960,Eastern Metropolitan,04/06/2016,-37.7683,145.0959
530000,1.9,2,1,1,1646,52,2012,Southern Metropolitan,03/06/2017,-37.83406,144.97131
570000,13,3,2,2,585,146,1975,Northern Metropolitan,24/09/2016,-37.6977,144.9071
525000,10.3,2,1,1,79,70,1970,Eastern Metropolitan,14/05/2016,-37.7612,145.0663
1025000,13.9,3,2,2,384,120,1999,Southern Metropolitan,04/03/2017,-37.9229,145.0557
570000,16.5,3,1,2,468,104,1980,Northern Metropolitan,21/10/2017,-37.68047,144.88503
1260000,8.8,4,3,2,654,150,1950,Northern Metropolitan,14/05/2016,-37.7365,145.0173
428000,17.9,2,1,1,389,104,2005,Northern Metropolitan,24/06/2017,-37.65623,145.07431
1200000,21.3,4,1,1,833,151,1960,Eastern Metropolitan,03/06/2017,-37.81186,145.25419
1120000,16.1,4,2,2,771,197,1980,Northern Metropolitan,17/03/2018,-37.69216,145.11166
702000,11.7,3,2,1,170,106,2001,Southern Metropolitan,28/08/2016,-37.8554,145.1089
410000,9.9,2,1,1,105,88,2014,Northern Metropolitan,23/04/2016,-37.7233,144.9507
1640000,13.8,4,2,2,581,206,2013,Southern Metropolitan,18/11/2017,-37.9261,145.0506
930000,2.5,2,1,1,125,68,1900,Northern Metropolitan,16/07/2016,-37.8258,144.992
1115000,13.9,4,2,2,575,160,1960,Southern Metropolitan,19/11/2016,-37.9274,145.0654
4060000,6.3,4,2,1,574,191,1910,Southern Metropolitan,26/08/2017,-37.86325,145.02422
